slug,event_timestamp,event_datetime,date,hour,minute,day_of_week,winner,winner_binary,up_final_price,down_final_price,volume,closed,last_trade_price
btc-updown-5m-1772717100,1772717100,2026-03-05 13:25:00 UTC,2026-03-05,13,25,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772717400,1772717400,2026-03-05 13:30:00 UTC,2026-03-05,13,30,Thursday,Down,0,0.0,1.0,0.0,True,0.001
btc-updown-5m-1772717700,1772717700,2026-03-05 13:35:00 UTC,2026-03-05,13,35,Thursday,Up,1,1.0,0.0,0.0,True,0.53
btc-updown-5m-1772718000,1772718000,2026-03-05 13:40:00 UTC,2026-03-05,13,40,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772718300,1772718300,2026-03-05 13:45:00 UTC,2026-03-05,13,45,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772718600,1772718600,2026-03-05 13:50:00 UTC,2026-03-05,13,50,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772718900,1772718900,2026-03-05 13:55:00 UTC,2026-03-05,13,55,Thursday,Down,0,0.0,1.0,76.647057,True,0.01
btc-updown-5m-1772719200,1772719200,2026-03-05 14:00:00 UTC,2026-03-05,14,0,Thursday,Up,1,1.0,0.0,8.0,True,0.99
btc-updown-5m-1772719500,1772719500,2026-03-05 14:05:00 UTC,2026-03-05,14,5,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772719800,1772719800,2026-03-05 14:10:00 UTC,2026-03-05,14,10,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772720100,1772720100,2026-03-05 14:15:00 UTC,2026-03-05,14,15,Thursday,Down,0,0.0,1.0,0.0,True,0.001
btc-updown-5m-1772720400,1772720400,2026-03-05 14:20:00 UTC,2026-03-05,14,20,Thursday,Up,1,1.0,0.0,30.3,True,0.99
btc-updown-5m-1772720700,1772720700,2026-03-05 14:25:00 UTC,2026-03-05,14,25,Thursday,Up,1,1.0,0.0,0.0,True,0.71
btc-updown-5m-1772721000,1772721000,2026-03-05 14:30:00 UTC,2026-03-05,14,30,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772721300,1772721300,2026-03-05 14:35:00 UTC,2026-03-05,14,35,Thursday,Down,0,0.0,1.0,180735.912628,True,0.01
btc-updown-5m-1772721600,1772721600,2026-03-05 14:40:00 UTC,2026-03-05,14,40,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772721900,1772721900,2026-03-05 14:45:00 UTC,2026-03-05,14,45,Thursday,Up,1,1.0,0.0,0.0,True,0.94
btc-updown-5m-1772722200,1772722200,2026-03-05 14:50:00 UTC,2026-03-05,14,50,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772722500,1772722500,2026-03-05 14:55:00 UTC,2026-03-05,14,55,Thursday,Up,1,1.0,0.0,0.0,True,0.39
btc-updown-5m-1772722800,1772722800,2026-03-05 15:00:00 UTC,2026-03-05,15,0,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772723100,1772723100,2026-03-05 15:05:00 UTC,2026-03-05,15,5,Thursday,Down,0,0.0,1.0,0.0,True,0.001
btc-updown-5m-1772723400,1772723400,2026-03-05 15:10:00 UTC,2026-03-05,15,10,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772723700,1772723700,2026-03-05 15:15:00 UTC,2026-03-05,15,15,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772724000,1772724000,2026-03-05 15:20:00 UTC,2026-03-05,15,20,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772724300,1772724300,2026-03-05 15:25:00 UTC,2026-03-05,15,25,Thursday,Down,0,0.0,1.0,0.0,True,0.36
btc-updown-5m-1772724600,1772724600,2026-03-05 15:30:00 UTC,2026-03-05,15,30,Thursday,Up,1,1.0,0.0,0.0,True,0.96
btc-updown-5m-1772724900,1772724900,2026-03-05 15:35:00 UTC,2026-03-05,15,35,Thursday,Up,1,1.0,0.0,0.0,True,0.69
btc-updown-5m-1772725200,1772725200,2026-03-05 15:40:00 UTC,2026-03-05,15,40,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772725500,1772725500,2026-03-05 15:45:00 UTC,2026-03-05,15,45,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772725800,1772725800,2026-03-05 15:50:00 UTC,2026-03-05,15,50,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772726100,1772726100,2026-03-05 15:55:00 UTC,2026-03-05,15,55,Thursday,Down,0,0.0,1.0,0.0,True,0.07
btc-updown-5m-1772726400,1772726400,2026-03-05 16:00:00 UTC,2026-03-05,16,0,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772726700,1772726700,2026-03-05 16:05:00 UTC,2026-03-05,16,5,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772727000,1772727000,2026-03-05 16:10:00 UTC,2026-03-05,16,10,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772727300,1772727300,2026-03-05 16:15:00 UTC,2026-03-05,16,15,Thursday,Down,0,0.0,1.0,0.0,True,0.36
btc-updown-5m-1772727600,1772727600,2026-03-05 16:20:00 UTC,2026-03-05,16,20,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772727900,1772727900,2026-03-05 16:25:00 UTC,2026-03-05,16,25,Thursday,Down,0,0.0,1.0,191003.82574799994,True,0.01
btc-updown-5m-1772728200,1772728200,2026-03-05 16:30:00 UTC,2026-03-05,16,30,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772728500,1772728500,2026-03-05 16:35:00 UTC,2026-03-05,16,35,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772728800,1772728800,2026-03-05 16:40:00 UTC,2026-03-05,16,40,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772729100,1772729100,2026-03-05 16:45:00 UTC,2026-03-05,16,45,Thursday,Down,0,0.0,1.0,0.0,True,0.48
btc-updown-5m-1772729400,1772729400,2026-03-05 16:50:00 UTC,2026-03-05,16,50,Thursday,Down,0,0.0,1.0,0.0,True,0.09
btc-updown-5m-1772729700,1772729700,2026-03-05 16:55:00 UTC,2026-03-05,16,55,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772730000,1772730000,2026-03-05 17:00:00 UTC,2026-03-05,17,0,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772730300,1772730300,2026-03-05 17:05:00 UTC,2026-03-05,17,5,Thursday,Down,0,0.0,1.0,0.0,True,0.25
btc-updown-5m-1772730600,1772730600,2026-03-05 17:10:00 UTC,2026-03-05,17,10,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772730900,1772730900,2026-03-05 17:15:00 UTC,2026-03-05,17,15,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772731200,1772731200,2026-03-05 17:20:00 UTC,2026-03-05,17,20,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772731500,1772731500,2026-03-05 17:25:00 UTC,2026-03-05,17,25,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772731800,1772731800,2026-03-05 17:30:00 UTC,2026-03-05,17,30,Thursday,Down,0,0.0,1.0,0.0,True,0.001
btc-updown-5m-1772732100,1772732100,2026-03-05 17:35:00 UTC,2026-03-05,17,35,Thursday,Up,1,1.0,0.0,0.0,True,0.47
btc-updown-5m-1772732400,1772732400,2026-03-05 17:40:00 UTC,2026-03-05,17,40,Thursday,Down,0,0.0,1.0,0.0,True,0.43
btc-updown-5m-1772732700,1772732700,2026-03-05 17:45:00 UTC,2026-03-05,17,45,Thursday,Down,0,0.0,1.0,0.0,True,0.38
btc-updown-5m-1772733000,1772733000,2026-03-05 17:50:00 UTC,2026-03-05,17,50,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772733300,1772733300,2026-03-05 17:55:00 UTC,2026-03-05,17,55,Thursday,Down,0,0.0,1.0,0.0,True,0.001
btc-updown-5m-1772733600,1772733600,2026-03-05 18:00:00 UTC,2026-03-05,18,0,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772733900,1772733900,2026-03-05 18:05:00 UTC,2026-03-05,18,5,Thursday,Up,1,1.0,0.0,0.0,True,0.27
btc-updown-5m-1772734200,1772734200,2026-03-05 18:10:00 UTC,2026-03-05,18,10,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772734500,1772734500,2026-03-05 18:15:00 UTC,2026-03-05,18,15,Thursday,Down,0,0.0,1.0,0.0,True,0.11
btc-updown-5m-1772734800,1772734800,2026-03-05 18:20:00 UTC,2026-03-05,18,20,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772735100,1772735100,2026-03-05 18:25:00 UTC,2026-03-05,18,25,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772735400,1772735400,2026-03-05 18:30:00 UTC,2026-03-05,18,30,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772735700,1772735700,2026-03-05 18:35:00 UTC,2026-03-05,18,35,Thursday,Down,0,0.0,1.0,0.0,True,0.37
btc-updown-5m-1772736000,1772736000,2026-03-05 18:40:00 UTC,2026-03-05,18,40,Thursday,Up,1,1.0,0.0,0.0,True,0.89
btc-updown-5m-1772736300,1772736300,2026-03-05 18:45:00 UTC,2026-03-05,18,45,Thursday,Down,0,0.0,1.0,0.0,True,0.51
btc-updown-5m-1772736600,1772736600,2026-03-05 18:50:00 UTC,2026-03-05,18,50,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772736900,1772736900,2026-03-05 18:55:00 UTC,2026-03-05,18,55,Thursday,Up,1,1.0,0.0,0.0,True,0.97
btc-updown-5m-1772737200,1772737200,2026-03-05 19:00:00 UTC,2026-03-05,19,0,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772737500,1772737500,2026-03-05 19:05:00 UTC,2026-03-05,19,5,Thursday,Up,1,1.0,0.0,0.0,True,0.44
btc-updown-5m-1772737800,1772737800,2026-03-05 19:10:00 UTC,2026-03-05,19,10,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772738100,1772738100,2026-03-05 19:15:00 UTC,2026-03-05,19,15,Thursday,Down,0,0.0,1.0,0.0,True,0.17
btc-updown-5m-1772738400,1772738400,2026-03-05 19:20:00 UTC,2026-03-05,19,20,Thursday,Down,0,0.0,1.0,0.0,True,0.02
btc-updown-5m-1772738700,1772738700,2026-03-05 19:25:00 UTC,2026-03-05,19,25,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772739000,1772739000,2026-03-05 19:30:00 UTC,2026-03-05,19,30,Thursday,Down,0,0.0,1.0,0.0,True,0.05
btc-updown-5m-1772739300,1772739300,2026-03-05 19:35:00 UTC,2026-03-05,19,35,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772739600,1772739600,2026-03-05 19:40:00 UTC,2026-03-05,19,40,Thursday,Up,1,1.0,0.0,0.0,True,0.96
btc-updown-5m-1772739900,1772739900,2026-03-05 19:45:00 UTC,2026-03-05,19,45,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772740200,1772740200,2026-03-05 19:50:00 UTC,2026-03-05,19,50,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772740500,1772740500,2026-03-05 19:55:00 UTC,2026-03-05,19,55,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772740800,1772740800,2026-03-05 20:00:00 UTC,2026-03-05,20,0,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772741100,1772741100,2026-03-05 20:05:00 UTC,2026-03-05,20,5,Thursday,Down,0,0.0,1.0,0.0,True,0.001
btc-updown-5m-1772741400,1772741400,2026-03-05 20:10:00 UTC,2026-03-05,20,10,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772741700,1772741700,2026-03-05 20:15:00 UTC,2026-03-05,20,15,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772742000,1772742000,2026-03-05 20:20:00 UTC,2026-03-05,20,20,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772742300,1772742300,2026-03-05 20:25:00 UTC,2026-03-05,20,25,Thursday,Down,0,0.0,1.0,0.0,True,0.001
btc-updown-5m-1772742600,1772742600,2026-03-05 20:30:00 UTC,2026-03-05,20,30,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772742900,1772742900,2026-03-05 20:35:00 UTC,2026-03-05,20,35,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772743200,1772743200,2026-03-05 20:40:00 UTC,2026-03-05,20,40,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772743500,1772743500,2026-03-05 20:45:00 UTC,2026-03-05,20,45,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772743800,1772743800,2026-03-05 20:50:00 UTC,2026-03-05,20,50,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772744100,1772744100,2026-03-05 20:55:00 UTC,2026-03-05,20,55,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772744400,1772744400,2026-03-05 21:00:00 UTC,2026-03-05,21,0,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772744700,1772744700,2026-03-05 21:05:00 UTC,2026-03-05,21,5,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772745000,1772745000,2026-03-05 21:10:00 UTC,2026-03-05,21,10,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772745300,1772745300,2026-03-05 21:15:00 UTC,2026-03-05,21,15,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772745600,1772745600,2026-03-05 21:20:00 UTC,2026-03-05,21,20,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772745900,1772745900,2026-03-05 21:25:00 UTC,2026-03-05,21,25,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772746200,1772746200,2026-03-05 21:30:00 UTC,2026-03-05,21,30,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772746500,1772746500,2026-03-05 21:35:00 UTC,2026-03-05,21,35,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772746800,1772746800,2026-03-05 21:40:00 UTC,2026-03-05,21,40,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772747100,1772747100,2026-03-05 21:45:00 UTC,2026-03-05,21,45,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772747400,1772747400,2026-03-05 21:50:00 UTC,2026-03-05,21,50,Thursday,Down,0,0.0,1.0,0.0,True,0.001
btc-updown-5m-1772747700,1772747700,2026-03-05 21:55:00 UTC,2026-03-05,21,55,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772748000,1772748000,2026-03-05 22:00:00 UTC,2026-03-05,22,0,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772748300,1772748300,2026-03-05 22:05:00 UTC,2026-03-05,22,5,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772748600,1772748600,2026-03-05 22:10:00 UTC,2026-03-05,22,10,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772748900,1772748900,2026-03-05 22:15:00 UTC,2026-03-05,22,15,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772749200,1772749200,2026-03-05 22:20:00 UTC,2026-03-05,22,20,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772749500,1772749500,2026-03-05 22:25:00 UTC,2026-03-05,22,25,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772749800,1772749800,2026-03-05 22:30:00 UTC,2026-03-05,22,30,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772750100,1772750100,2026-03-05 22:35:00 UTC,2026-03-05,22,35,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772750400,1772750400,2026-03-05 22:40:00 UTC,2026-03-05,22,40,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772750700,1772750700,2026-03-05 22:45:00 UTC,2026-03-05,22,45,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772751000,1772751000,2026-03-05 22:50:00 UTC,2026-03-05,22,50,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772751300,1772751300,2026-03-05 22:55:00 UTC,2026-03-05,22,55,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772751600,1772751600,2026-03-05 23:00:00 UTC,2026-03-05,23,0,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772751900,1772751900,2026-03-05 23:05:00 UTC,2026-03-05,23,5,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772752200,1772752200,2026-03-05 23:10:00 UTC,2026-03-05,23,10,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772752500,1772752500,2026-03-05 23:15:00 UTC,2026-03-05,23,15,Thursday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772752800,1772752800,2026-03-05 23:20:00 UTC,2026-03-05,23,20,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772753100,1772753100,2026-03-05 23:25:00 UTC,2026-03-05,23,25,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772753400,1772753400,2026-03-05 23:30:00 UTC,2026-03-05,23,30,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772753700,1772753700,2026-03-05 23:35:00 UTC,2026-03-05,23,35,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772754000,1772754000,2026-03-05 23:40:00 UTC,2026-03-05,23,40,Thursday,Down,0,0.0,1.0,0.0,True,0.001
btc-updown-5m-1772754300,1772754300,2026-03-05 23:45:00 UTC,2026-03-05,23,45,Thursday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772754600,1772754600,2026-03-05 23:50:00 UTC,2026-03-05,23,50,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772754900,1772754900,2026-03-05 23:55:00 UTC,2026-03-05,23,55,Thursday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772755200,1772755200,2026-03-06 00:00:00 UTC,2026-03-06,0,0,Friday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772755500,1772755500,2026-03-06 00:05:00 UTC,2026-03-06,0,5,Friday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772755800,1772755800,2026-03-06 00:10:00 UTC,2026-03-06,0,10,Friday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772756100,1772756100,2026-03-06 00:15:00 UTC,2026-03-06,0,15,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772756400,1772756400,2026-03-06 00:20:00 UTC,2026-03-06,0,20,Friday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772756700,1772756700,2026-03-06 00:25:00 UTC,2026-03-06,0,25,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772757000,1772757000,2026-03-06 00:30:00 UTC,2026-03-06,0,30,Friday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772757300,1772757300,2026-03-06 00:35:00 UTC,2026-03-06,0,35,Friday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772757600,1772757600,2026-03-06 00:40:00 UTC,2026-03-06,0,40,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772757900,1772757900,2026-03-06 00:45:00 UTC,2026-03-06,0,45,Friday,Up,1,1.0,0.0,118969.84376199993,True,0.99
btc-updown-5m-1772758200,1772758200,2026-03-06 00:50:00 UTC,2026-03-06,0,50,Friday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772758500,1772758500,2026-03-06 00:55:00 UTC,2026-03-06,0,55,Friday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772758800,1772758800,2026-03-06 01:00:00 UTC,2026-03-06,1,0,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772759100,1772759100,2026-03-06 01:05:00 UTC,2026-03-06,1,5,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772759400,1772759400,2026-03-06 01:10:00 UTC,2026-03-06,1,10,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772759700,1772759700,2026-03-06 01:15:00 UTC,2026-03-06,1,15,Friday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772760000,1772760000,2026-03-06 01:20:00 UTC,2026-03-06,1,20,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772760300,1772760300,2026-03-06 01:25:00 UTC,2026-03-06,1,25,Friday,Down,0,0.0,1.0,0.0,True,0.001
btc-updown-5m-1772760600,1772760600,2026-03-06 01:30:00 UTC,2026-03-06,1,30,Friday,Up,1,1.0,0.0,0.0,True,0.9
btc-updown-5m-1772760900,1772760900,2026-03-06 01:35:00 UTC,2026-03-06,1,35,Friday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772761200,1772761200,2026-03-06 01:40:00 UTC,2026-03-06,1,40,Friday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772761500,1772761500,2026-03-06 01:45:00 UTC,2026-03-06,1,45,Friday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772761800,1772761800,2026-03-06 01:50:00 UTC,2026-03-06,1,50,Friday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772762100,1772762100,2026-03-06 01:55:00 UTC,2026-03-06,1,55,Friday,Up,1,1.0,0.0,104505.13967299958,True,0.99
btc-updown-5m-1772762400,1772762400,2026-03-06 02:00:00 UTC,2026-03-06,2,0,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772762700,1772762700,2026-03-06 02:05:00 UTC,2026-03-06,2,5,Friday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772763000,1772763000,2026-03-06 02:10:00 UTC,2026-03-06,2,10,Friday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772763300,1772763300,2026-03-06 02:15:00 UTC,2026-03-06,2,15,Friday,Down,0,0.0,1.0,0.0,True,0.001
btc-updown-5m-1772763600,1772763600,2026-03-06 02:20:00 UTC,2026-03-06,2,20,Friday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772763900,1772763900,2026-03-06 02:25:00 UTC,2026-03-06,2,25,Friday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772764200,1772764200,2026-03-06 02:30:00 UTC,2026-03-06,2,30,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772764500,1772764500,2026-03-06 02:35:00 UTC,2026-03-06,2,35,Friday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772764800,1772764800,2026-03-06 02:40:00 UTC,2026-03-06,2,40,Friday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772765100,1772765100,2026-03-06 02:45:00 UTC,2026-03-06,2,45,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772765400,1772765400,2026-03-06 02:50:00 UTC,2026-03-06,2,50,Friday,Down,0,0.0,1.0,0.0,True,0.001
btc-updown-5m-1772765700,1772765700,2026-03-06 02:55:00 UTC,2026-03-06,2,55,Friday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772766000,1772766000,2026-03-06 03:00:00 UTC,2026-03-06,3,0,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772766300,1772766300,2026-03-06 03:05:00 UTC,2026-03-06,3,5,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772766600,1772766600,2026-03-06 03:10:00 UTC,2026-03-06,3,10,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772766900,1772766900,2026-03-06 03:15:00 UTC,2026-03-06,3,15,Friday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772767200,1772767200,2026-03-06 03:20:00 UTC,2026-03-06,3,20,Friday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772767500,1772767500,2026-03-06 03:25:00 UTC,2026-03-06,3,25,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772767800,1772767800,2026-03-06 03:30:00 UTC,2026-03-06,3,30,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772768100,1772768100,2026-03-06 03:35:00 UTC,2026-03-06,3,35,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772768400,1772768400,2026-03-06 03:40:00 UTC,2026-03-06,3,40,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772768700,1772768700,2026-03-06 03:45:00 UTC,2026-03-06,3,45,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772769000,1772769000,2026-03-06 03:50:00 UTC,2026-03-06,3,50,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772769300,1772769300,2026-03-06 03:55:00 UTC,2026-03-06,3,55,Friday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772769600,1772769600,2026-03-06 04:00:00 UTC,2026-03-06,4,0,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772769900,1772769900,2026-03-06 04:05:00 UTC,2026-03-06,4,5,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772770200,1772770200,2026-03-06 04:10:00 UTC,2026-03-06,4,10,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772770500,1772770500,2026-03-06 04:15:00 UTC,2026-03-06,4,15,Friday,Up,1,1.0,0.0,116612.0099819997,True,0.99
btc-updown-5m-1772770800,1772770800,2026-03-06 04:20:00 UTC,2026-03-06,4,20,Friday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772771100,1772771100,2026-03-06 04:25:00 UTC,2026-03-06,4,25,Friday,Down,0,0.0,1.0,0.0,True,0.01
btc-updown-5m-1772771400,1772771400,2026-03-06 04:30:00 UTC,2026-03-06,4,30,Friday,Up,1,1.0,0.0,0.0,True,0.999
btc-updown-5m-1772771700,1772771700,2026-03-06 04:35:00 UTC,2026-03-06,4,35,Friday,Down,0,0.0,1.0,0.0,True,0.001
btc-updown-5m-1772772000,1772772000,2026-03-06 04:40:00 UTC,2026-03-06,4,40,Friday,Down,0,0.0,1.0,0.0,True,0.001
btc-updown-5m-1772772300,1772772300,2026-03-06 04:45:00 UTC,2026-03-06,4,45,Friday,Up,1,1.0,0.0,0.0,True,0.99
btc-updown-5m-1772772600,1772772600,2026-03-06 04:50:00 UTC,2026-03-06,4,50,Friday,Down,0,0.0,1.0,0.0,True,0.01
